,Id,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
34,35,120,191004.99478714162,60.0,7313,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,316270.6233766234,184495.49206349207,181169.40553633217,181959.34210526315,175985.4779614325,9,5,2005,2005,218876.93356643355,179803.6792189679,149422.17727272728,149803.17289719626,204691.87191011236,246.0,367360.96153846156,184034.89625585024,225230.44204018547,327041.04132231406,183632.6209000763,165652.29590766,235413.72009569377,1153.0,0.0,408.0,1561.0,182021.19537815126,214914.42914979756,186186.7098901099,186825.1131934033,1561,0,1561,1.0,0.0,2,0,2,1,328554.67,6,183429.14705882352,1,202892.65632183908,240052.6903409091,2.0,556.0,187489.8360030511,187885.73529411765,186433.973880597,203,47,0,0,0,0,0,8,2007,173401.8366219416,175202.21953255427,277500
35,36,60,191004.99478714162,108.0,13418,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,316270.6233766234,184495.49206349207,181169.40553633217,185763.80737704918,210051.76404494382,8,5,2004,2005,171483.95617879054,179803.6792189679,213732.90097087377,214432.46031746033,265583.625,132.0,231633.51024590165,184034.89625585024,225230.44204018547,327041.04132231406,183632.6209000763,206643.42081447964,170670.57674418605,0.0,0.0,1117.0,1117.0,182021.19537815126,214914.42914979756,186186.7098901099,186825.1131934033,1132,1320,2452,0.0,0.0,3,1,4,1,212116.02389078497,9,183429.14705882352,1,254751.73863636365,240052.6903409091,3.0,691.0,187489.8360030511,187885.73529411765,186433.973880597,113,32,0,0,0,0,0,9,2006,173401.8366219416,175202.21953255427,309000
36,37,20,191004.99478714162,112.0,10859,164754.81837837838,180183.74675819985,181623.4258555133,179956.7995658466,197965.77333333335,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,5,5,1994,1995,171483.95617879054,179803.6792189679,213732.90097087377,214432.46031746033,156958.24311926606,0.0,144341.31346578366,184034.89625585024,225230.44204018547,202688.4789644013,183632.6209000763,165652.29590766,170670.57674418605,0.0,0.0,1097.0,1097.0,182021.19537815126,214914.42914979756,186186.7098901099,186825.1131934033,1097,0,1097,0.0,0.0,1,1,3,1,139962.51156462586,6,183429.14705882352,0,202892.65632183908,142156.42314049587,2.0,672.0,187489.8360030511,187885.73529411765,186433.973880597,392,64,0,0,0,0,0,6,2009,173401.8366219416,175202.21953255427,145000
37,38,20,191004.99478714162,74.0,8532,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,145847.08,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,5,6,1954,1990,218876.93356643355,179803.6792189679,149841.64563106795,148386.0659898477,204691.87191011236,650.0,144341.31346578366,184034.89625585024,149805.714511041,140759.81818181818,183632.6209000763,165652.29590766,146889.24812030076,1213.0,0.0,84.0,1297.0,182021.19537815126,156858.87136929462,186186.7098901099,186825.1131934033,1297,0,1297,0.0,1.0,1,0,3,1,139962.51156462586,5,183429.14705882352,1,202892.65632183908,240052.6903409091,2.0,498.0,187489.8360030511,187885.73529411765,186433.973880597,0,0,0,0,0,0,0,10,2009,173401.8366219416,175202.21953255427,153000
38,39,20,191004.99478714162,68.0,7922,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,145847.08,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,5,7,1953,2007,171483.95617879054,179803.6792189679,213732.90097087377,214432.46031746033,156958.24311926606,0.0,144341.31346578366,168897.5684931507,149805.714511041,140759.81818181818,183632.6209000763,165652.29590766,235413.72009569377,731.0,0.0,326.0,1057.0,182021.19537815126,142362.8761682243,186186.7098901099,186825.1131934033,1057,0,1057,1.0,0.0,1,0,3,1,212116.02389078497,5,183429.14705882352,0,134091.16279069768,142156.42314049587,1.0,246.0,187489.8360030511,187885.73529411765,186433.973880597,0,52,0,0,0,0,0,1,2010,173401.8366219416,146526.62376237623,109000
39,40,90,191004.99478714162,65.0,6040,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,128219.7,184495.49206349207,181169.40553633217,133541.07692307694,175985.4779614325,4,5,1955,1955,171483.95617879054,179803.6792189679,107385.55041200525,168112.38732394367,156958.24311926606,0.0,144341.31346578366,184034.89625585024,225230.44204018547,105652.89189189191,105652.89189189191,107938.34210526316,105652.89189189191,0.0,0.0,0.0,0.0,182021.19537815126,142362.8761682243,105264.07368421053,107297.25079572015,1152,0,1152,0.0,0.0,2,0,2,2,105565.20512820513,6,183429.14705882352,0,103317.28395061729,103317.28395061729,0.0,0.0,103317.28395061729,103317.28395061729,115039.12222222223,0,0,0,0,0,0,0,6,2008,173401.8366219416,107767.12664681819,82000
40,41,20,191004.99478714162,84.0,8658,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,145847.08,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,6,5,1965,1965,171483.95617879054,179803.6792189679,149841.64563106795,148386.0659898477,204691.87191011236,101.0,144341.31346578366,184034.89625585024,149805.714511041,140759.81818181818,183632.6209000763,165652.29590766,146889.24812030076,643.0,0.0,445.0,1088.0,182021.19537815126,214914.42914979756,186186.7098901099,186825.1131934033,1324,0,1324,0.0,0.0,2,0,3,1,139962.51156462586,6,183429.14705882352,1,202892.65632183908,202068.86966824645,2.0,440.0,187489.8360030511,187885.73529411765,186433.973880597,0,138,0,0,0,0,0,12,2006,173401.8366219416,146526.62376237623,160000
41,42,20,191004.99478714162,115.0,16905,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,242247.44736842104,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,5,6,1959,1959,171483.95617879054,179803.6792189679,213732.90097087377,214432.46031746033,156958.24311926606,0.0,144341.31346578366,168897.5684931507,149805.714511041,140759.81818181818,183632.6209000763,257689.80597014926,149493.6554054054,967.0,0.0,383.0,1350.0,182021.19537815126,156858.87136929462,186186.7098901099,186825.1131934033,1328,0,1328,0.0,1.0,1,1,2,1,139962.51156462586,5,183429.14705882352,2,202892.65632183908,202068.86966824645,1.0,308.0,187489.8360030511,187885.73529411765,132330.00000001237,0,104,0,0,0,0,0,7,2007,173401.8366219416,175202.21953255427,170000
42,43,85,191004.99478714162,69.0,9180,206101.6652892562,180183.74675819985,223854.6170212766,179956.7995658466,186555.7966101695,184495.49206349207,181169.40553633217,185763.80737704918,135074.48648648648,5,7,1983,1983,171483.95617879054,179803.6792189679,163077.45045045044,167661.5652173913,156958.24311926606,0.0,144341.31346578366,184034.89625585024,149805.714511041,202688.4789644013,183632.6209000763,206643.42081447964,161573.06818181818,747.0,93.0,0.0,840.0,182021.19537815126,156858.87136929462,186186.7098901099,186825.1131934033,884,0,884,1.0,0.0,1,0,2,1,212116.02389078497,5,183429.14705882352,0,202892.65632183908,202068.86966824645,2.0,504.0,187489.8360030511,179930.33239767115,186433.973880597,240,0,0,0,0,0,0,12,2007,173401.8366219416,175202.21953255427,144000
43,44,20,191004.99478714162,69.0,9200,206101.6652892562,180183.74675819985,223854.6170212766,179956.7995658466,197965.77333333335,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,5,6,1975,1980,218876.93356643355,179803.6792189679,213732.90097087377,214432.46031746033,156958.24311926606,0.0,144341.31346578366,184034.89625585024,149805.714511041,202688.4789644013,183632.6209000763,206643.42081447964,151852.7027027027,280.0,491.0,167.0,938.0,182021.19537815126,142362.8761682243,186186.7098901099,186825.1131934033,938,0,938,1.0,0.0,1,0,3,1,139962.51156462586,5,183429.14705882352,0,134091.16279069768,142156.42314049587,1.0,308.0,187489.8360030511,187885.73529411765,186433.973880597,145,0,0,0,0,0,0,7,2008,173401.8366219416,175202.21953255427,130250
44,45,20,191004.99478714162,70.0,7945,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,145847.08,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,5,6,1959,1959,171483.95617879054,179803.6792189679,194573.0,148386.0659898477,156958.24311926606,0.0,144341.31346578366,184034.89625585024,149805.714511041,140759.81818181818,183632.6209000763,165652.29590766,161573.06818181818,179.0,506.0,465.0,1150.0,182021.19537815126,214914.42914979756,186186.7098901099,122196.89361702128,1150,0,1150,1.0,0.0,1,0,3,1,139962.51156462586,6,183429.14705882352,0,202892.65632183908,202068.86966824645,1.0,300.0,187489.8360030511,187885.73529411765,186433.973880597,0,0,0,0,0,0,0,5,2006,173401.8366219416,175202.21953255427,141000
45,46,120,191004.99478714162,61.0,7658,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,316270.6233766234,184495.49206349207,181169.40553633217,181959.34210526315,175985.4779614325,9,5,2005,2005,218876.93356643355,179803.6792189679,149422.17727272728,149803.17289719626,204691.87191011236,412.0,367360.96153846156,184034.89625585024,225230.44204018547,327041.04132231406,183632.6209000763,165652.29590766,235413.72009569377,456.0,0.0,1296.0,1752.0,182021.19537815126,214914.42914979756,186186.7098901099,186825.1131934033,1752,0,1752,1.0,0.0,2,0,2,1,328554.67,6,183429.14705882352,1,202892.65632183908,202068.86966824645,2.0,576.0,187489.8360030511,187885.73529411765,186433.973880597,196,82,0,0,0,0,0,2,2010,173401.8366219416,175202.21953255427,319900
46,47,50,191004.99478714162,48.0,12822,206101.6652892562,180183.74675819985,223854.6170212766,179956.7995658466,156270.1224489796,184495.49206349207,181169.40553633217,185763.80737704918,143116.74025974027,7,5,2003,2003,171483.95617879054,179803.6792189679,213732.90097087377,214432.46031746033,156958.24311926606,0.0,231633.51024590165,184034.89625585024,225230.44204018547,327041.04132231406,183632.6209000763,165652.29590766,235413.72009569377,1351.0,0.0,83.0,1434.0,182021.19537815126,214914.42914979756,186186.7098901099,186825.1131934033,1518,631,2149,1.0,0.0,1,1,1,1,212116.02389078497,6,183429.14705882352,1,202892.65632183908,202068.86966824645,2.0,670.0,187489.8360030511,187885.73529411765,186433.973880597,168,43,0,0,198,0,0,8,2009,173401.8366219416,146526.62376237623,239686
47,48,20,214014.06153846154,84.0,11096,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,225379.83720930232,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,8,5,2006,2006,171483.95617879054,179803.6792189679,213732.90097087377,214432.46031746033,156958.24311926606,0.0,231633.51024590165,184034.89625585024,225230.44204018547,202688.4789644013,183632.6209000763,206643.42081447964,235413.72009569377,24.0,0.0,1632.0,1656.0,182021.19537815126,214914.42914979756,186186.7098901099,186825.1131934033,1656,0,1656,0.0,0.0,2,0,3,1,212116.02389078497,7,183429.14705882352,0,202892.65632183908,202068.86966824645,3.0,826.0,187489.8360030511,187885.73529411765,186433.973880597,0,146,0,0,0,0,0,7,2007,173401.8366219416,175202.21953255427,249700
48,49,190,126316.83027522935,33.0,4456,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,128225.30088495575,184495.49206349207,181169.40553633217,128432.25806452104,210051.76404494382,4,5,1920,2008,171483.95617879054,179803.6792189679,149422.17727272728,149803.17289719626,156958.24311926606,0.0,144341.31346578366,184034.89625585024,132291.07534246575,140759.81818181818,183632.6209000763,165652.29590766,170670.57674418605,0.0,0.0,736.0,736.0,182021.19537815126,156858.87136929462,186186.7098901099,186825.1131934033,736,716,1452,0.0,0.0,2,0,2,3,139962.51156462586,8,183429.14705882352,0,103317.28395061729,103317.28395061729,0.0,0.0,103317.28395061729,103317.28395061729,115039.12222222223,0,0,102,0,0,0,0,6,2009,274945.41803278687,272291.752,113000
49,50,20,191004.99478714162,66.0,7742,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,136793.13513513515,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,5,7,1966,1966,171483.95617879054,179803.6792189679,163077.45045045044,167661.5652173913,156958.24311926606,0.0,144341.31346578366,184034.89625585024,149805.714511041,140759.81818181818,183632.6209000763,165652.29590766,149493.6554054054,763.0,0.0,192.0,955.0,182021.19537815126,214914.42914979756,186186.7098901099,186825.1131934033,955,0,955,1.0,0.0,1,0,3,1,139962.51156462586,6,183429.14705882352,0,202892.65632183908,142156.42314049587,1.0,386.0,187489.8360030511,187885.73529411765,186433.973880597,0,0,0,0,0,0,0,1,2007,173401.8366219416,175202.21953255427,127000
50,51,60,191004.99478714162,69.0,13869,239833.36585365853,180183.74675819985,181623.4258555133,179956.7995658466,192854.50632911394,184495.49206349207,181169.40553633217,185763.80737704918,210051.76404494382,6,6,1997,1997,171483.95617879054,179803.6792189679,213732.90097087377,214432.46031746033,156958.24311926606,0.0,144341.31346578366,184034.89625585024,225230.44204018547,202688.4789644013,183632.6209000763,206643.42081447964,235413.72009569377,182.0,0.0,612.0,794.0,182021.19537815126,156858.87136929462,186186.7098901099,186825.1131934033,794,676,1470,0.0,1.0,2,0,3,1,139962.51156462586,6,183429.14705882352,0,202892.65632183908,240052.6903409091,2.0,388.0,187489.8360030511,187885.73529411765,186433.973880597,0,75,0,0,0,0,0,7,2007,173401.8366219416,175202.21953255427,177000
51,52,50,126316.83027522935,52.0,6240,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,124834.05172413793,184495.49206349207,181169.40553633217,185763.80737704918,143116.74025974027,6,6,1934,1950,171483.95617879054,179803.6792189679,149841.64563106795,148386.0659898477,156958.24311926606,0.0,144341.31346578366,184034.89625585024,225230.44204018547,140759.81818181818,183632.6209000763,165652.29590766,170670.57674418605,0.0,0.0,816.0,816.0,182021.19537815126,142362.8761682243,186186.7098901099,186825.1131934033,816,0,1176,0.0,0.0,1,0,3,1,139962.51156462586,6,183429.14705882352,1,134091.16279069768,142156.42314049587,2.0,528.0,187489.8360030511,187885.73529411765,186433.973880597,112,0,0,0,0,0,400,9,2006,173401.8366219416,175202.21953255427,114500
52,53,90,126316.83027522935,110.0,8472,239833.36585365853,143104.07936507938,181623.4258555133,196734.13846153847,100123.7837837838,211833.8156199294,181169.40553633217,133541.07692307694,175985.4779614325,5,5,1963,1963,171483.95617879054,179803.6792189679,149841.64563106795,148386.0659898477,156958.24311926606,0.0,87985.42435117166,184034.89625585024,149805.714511041,202688.4789644013,183632.6209000763,257689.80597014926,151852.7027027027,104.0,712.0,0.0,816.0,182021.19537815126,142362.8761682243,105264.07368421053,186825.1131934033,816,0,816,1.0,0.0,1,0,2,1,139962.51156462586,5,183429.14705882352,0,109985.90724944962,142156.42314049587,2.0,516.0,187489.8360030511,187885.73529411765,186433.973880597,106,0,0,0,0,0,0,5,2010,173401.8366219416,175202.21953255427,110000
53,54,20,191004.99478714162,68.0,50271,206101.6652892562,203661.1111111111,176938.0475285171,179956.7995658466,238770.10093650132,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,9,5,1981,1987,171483.95617879054,388848.9935199357,150655.07692349725,161328.94736842104,156958.24311926606,0.0,231633.51024590165,184034.89625585024,149805.714511041,327041.04132231406,183632.6209000763,257689.80597014926,235413.72009569377,1810.0,0.0,32.0,1842.0,182021.19537815126,156858.87136929462,186186.7098901099,186825.1131934033,1842,0,1842,2.0,0.0,0,1,0,1,212116.02389078497,5,183429.14705882352,1,202892.65632183908,240052.6903409091,3.0,894.0,187489.8360030511,187885.73529411765,186433.973880597,857,72,0,0,0,0,0,11,2006,173401.8366219416,175202.21953255427,385000
54,55,80,191004.99478714162,60.0,7134,164754.81837837838,143104.07936507938,176938.0475285171,196734.13846153847,145847.08,184495.49206349207,181169.40553633217,185763.80737704918,166703.38461538462,5,5,1955,1955,171483.95617879054,179803.6792189679,149422.17727272728,149803.17289719626,156958.24311926606,0.0,144341.31346578366,184034.89625585024,149805.714511041,140759.81818181818,183632.6209000763,165652.29590766,161573.06818181818,384.0,0.0,0.0,384.0,182021.19537815126,142362.8761682243,186186.7098901099,186825.1131934033,1360,0,1360,0.0,0.0,1,0,3,1,139962.51156462586,6,146385.48387097096,1,134091.16279069768,142156.42314049587,2.0,572.0,187489.8360030511,187885.73529411765,186433.973880597,0,50,0,0,0,0,0,2,2007,173401.8366219416,175202.21953255427,130000
55,56,20,191004.99478714162,100.0,10175,206101.6652892562,180183.74675819985,176938.0475285171,179956.7995658466,145847.08,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,6,5,1964,1964,171483.95617879054,179803.6792189679,163077.45045045044,168112.38732394367,204691.87191011236,272.0,144341.31346578366,184034.89625585024,149805.714511041,140759.81818181818,183632.6209000763,165652.29590766,149493.6554054054,490.0,0.0,935.0,1425.0,182021.19537815126,156858.87136929462,186186.7098901099,186825.1131934033,1425,0,1425,0.0,0.0,2,0,3,1,139962.51156462586,7,183429.14705882352,1,202892.65632183908,202068.86966824645,2.0,576.0,187489.8360030511,187885.73529411765,186433.973880597,0,0,0,407,0,0,0,7,2008,173401.8366219416,175202.21953255427,180500
56,57,160,214014.06153846154,24.0,2645,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,225379.83720930232,184495.49206349207,181169.40553633217,135911.62790697673,210051.76404494382,8,5,1999,2000,171483.95617879054,179803.6792189679,149422.17727272728,149803.17289719626,204691.87191011236,456.0,231633.51024590165,184034.89625585024,225230.44204018547,202688.4789644013,183632.6209000763,165652.29590766,235413.72009569377,649.0,0.0,321.0,970.0,182021.19537815126,214914.42914979756,186186.7098901099,186825.1131934033,983,756,1739,1.0,0.0,2,1,3,1,212116.02389078497,7,183429.14705882352,0,202892.65632183908,240052.6903409091,2.0,480.0,187489.8360030511,187885.73529411765,186433.973880597,115,0,0,0,0,0,0,8,2009,173401.8366219416,146526.62376237623,172500
